DATES,region,total_cases,border_cases,SUM_EVENTS,EVENT,distance,border_ev,border_region,prob_3,expected_3
2002-10,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2002-10,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2002-10,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2002-10,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2002-10,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2002-10,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2002-10,Gbeke,0,0,1,1,174.775,0,1,0.014014325755221152,0
2002-10,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2002-10,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2002-10,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2002-10,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2002-10,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2002-10,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2002-10,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2002-11,Abidjan,0,0,0,0,435.86,0,0,0.03800813008130058,0
2002-11,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2002-11,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2002-11,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2002-11,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2002-11,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2002-11,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2002-11,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2002-11,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2002-11,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2002-11,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2002-11,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2002-11,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2002-11,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2002-11,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2002-11,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2002-11,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2002-11,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2002-11,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2002-11,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2002-11,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2002-11,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2002-11,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2002-11,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2002-11,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2002-11,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2002-11,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2002-11,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2002-11,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2002-11,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2002-11,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2002-11,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2002-11,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2002-12,Abidjan,0,0,1,1,435.86,0,0,0.03800813008130058,0
2002-12,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2002-12,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2002-12,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2002-12,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2002-12,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2002-12,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2002-12,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2002-12,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2002-12,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2002-12,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2002-12,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2002-12,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2002-12,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2002-12,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2002-12,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2002-12,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2002-12,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2002-12,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2002-12,Tonkpi,0,0,1,1,225.861,0,0,0.03800813008130058,0
2002-12,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2002-12,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2002-12,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2002-12,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2002-12,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2002-12,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2002-12,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2002-12,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2002-12,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2002-12,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2002-12,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2002-12,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2002-12,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-01,Abidjan,0,0,3,1,435.86,0,0,0.03800813008130058,0
2003-01,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-01,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-01,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-01,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-01,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-01,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-01,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-01,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-01,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-01,Belier,0,0,1,1,226.364,0,0,0.03800813008130058,0
2003-01,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-01,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-01,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-01,Agneby-Tiassa,0,0,1,1,366.188,0,0,0.03800813008130058,0
2003-01,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-01,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-01,Cavally,0,0,2,1,354.354,0,0,0.03800813008130058,0
2003-01,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2003-01,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2003-01,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-01,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-01,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-01,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-01,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-01,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-01,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-01,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-01,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-01,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-01,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-01,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-01,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-02,Abidjan,0,0,1,1,435.86,0,0,0.03800813008130058,0
2003-02,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-02,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-02,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-02,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-02,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-02,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-02,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-02,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-02,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-02,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-02,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-02,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-02,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-02,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-02,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-02,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-02,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2003-02,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2003-02,Tonkpi,0,0,1,1,225.861,0,0,0.03800813008130058,0
2003-02,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-02,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-02,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-02,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-02,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-02,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-02,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-02,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-02,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-02,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-02,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-02,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-02,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-03,Abidjan,0,0,2,1,435.86,0,0,0.03800813008130058,0
2003-03,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-03,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-03,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-03,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-03,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-03,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-03,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-03,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-03,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-03,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-03,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-03,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-03,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-03,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-03,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-03,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-03,Cavally,0,0,2,1,354.354,0,0,0.03800813008130058,0
2003-03,Guemon,0,0,4,1,269.782,0,0,0.03800813008130058,0
2003-03,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2003-03,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-03,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-03,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-03,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-03,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-03,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-03,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-03,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-03,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-03,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-03,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-03,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-03,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-04,Abidjan,0,0,1,1,435.86,0,0,0.03800813008130058,0
2003-04,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-04,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-04,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-04,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-04,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-04,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-04,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-04,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-04,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-04,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-04,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-04,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-04,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-04,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-04,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-04,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-04,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2003-04,Guemon,0,0,5,1,269.782,0,0,0.03800813008130058,0
2003-04,Tonkpi,0,0,5,1,225.861,0,0,0.03800813008130058,0
2003-04,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-04,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-04,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-04,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-04,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-04,Gbeke,0,0,1,1,174.775,0,1,0.014014325755221152,0
2003-04,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-04,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-04,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-04,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-04,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-04,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-04,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-05,Abidjan,0,0,1,1,435.86,0,0,0.03800813008130058,0
2003-05,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-05,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-05,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-05,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-05,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-05,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-05,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-05,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-05,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-05,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-05,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-05,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-05,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-05,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-05,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-05,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-05,Cavally,0,0,3,1,354.354,0,0,0.03800813008130058,0
2003-05,Guemon,0,0,3,1,269.782,0,0,0.03800813008130058,0
2003-05,Tonkpi,0,0,7,1,225.861,0,0,0.03800813008130058,0
2003-05,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-05,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-05,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-05,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-05,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-05,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-05,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-05,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-05,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-05,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-05,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-05,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-05,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-06,Abidjan,0,0,2,1,435.86,0,0,0.03800813008130058,0
2003-06,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-06,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-06,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-06,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-06,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-06,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-06,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-06,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-06,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-06,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-06,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-06,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-06,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-06,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-06,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-06,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-06,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2003-06,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2003-06,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2003-06,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-06,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-06,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-06,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-06,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-06,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-06,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-06,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-06,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-06,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-06,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-06,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-06,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-07,Abidjan,0,0,2,1,435.86,0,0,0.03800813008130058,0
2003-07,Gbokle,0,0,0,0,462.565,0,0,0.03800813008130058,0
2003-07,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-07,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-07,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-07,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-07,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-07,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-07,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-07,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-07,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-07,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-07,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-07,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-07,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-07,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-07,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-07,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2003-07,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2003-07,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2003-07,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-07,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-07,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
2003-07,Poro,0,0,0,0,0,0,1,0.014014325755221152,0
2003-07,Tchologo,0,0,0,0,0,0,1,0.014014325755221152,0
2003-07,Gbeke,0,0,0,0,174.775,0,1,0.014014325755221152,0
2003-07,Hambol,0,0,0,0,52.608,0,1,0.014014325755221152,0
2003-07,Bafing,0,0,0,0,120.93,0,1,0.014014325755221152,0
2003-07,Bere,0,0,0,0,111.412,0,1,0.014014325755221152,0
2003-07,Worodougou,0,0,0,0,120.76,0,1,0.014014325755221152,0
2003-07,Yamoussoukro,0,0,0,0,291.49,0,0,0.03800813008130058,0
2003-07,Bounkani,0,0,0,0,0,0,1,0.014014325755221152,0
2003-07,Gontougo,0,0,0,0,70.437,0,1,0.014014325755221152,0
2003-08,Abidjan,2,0,1,1,435.86,0,0,0.03800813008130058,0
2003-08,Gbokle,4,0,0,0,462.565,0,0,0.03800813008130058,0
2003-08,Nawa,6,0,0,0,398.402,0,0,0.03800813008130058,0
2003-08,San-Pedro,6,0,0,0,497.054,0,0,0.03800813008130058,0
2003-08,Indenie-Djuablin,6,0,0,0,235.608,0,0,0.03800813008130058,0
2003-08,Sud Comoe,6,0,0,0,351.809,0,0,0.03800813008130058,0
2003-08,Folon,6,0,0,0,0,0,1,0.014014325755221152,0
2003-08,Kabadougou,6,0,0,0,22.642,0,1,0.014014325755221152,0
2003-08,Goh,6,0,0,0,343.46,0,0,0.03800813008130058,0
2003-08,Loh-Djiboua,6,0,0,0,382.212,0,0,0.03800813008130058,0
2003-08,Belier,6,0,0,0,226.364,0,0,0.03800813008130058,0
2003-08,Iffou,6,0,0,0,174.449,0,1,0.014014325755221152,0
2003-08,Moronou,6,0,0,0,288.923,0,0,0.03800813008130058,0
2003-08,Nzi,6,0,0,0,235.966,0,0,0.03800813008130058,0
2003-08,Agneby-Tiassa,6,0,0,0,366.188,0,0,0.03800813008130058,0
2003-08,Grands Ponts,6,0,0,0,422.537,0,0,0.03800813008130058,0
2003-08,La Me,6,0,0,0,320.907,0,0,0.03800813008130058,0
2003-08,Cavally,6,0,0,0,354.354,0,0,0.03800813008130058,0
2003-08,Guemon,6,0,0,0,269.782,0,0,0.03800813008130058,0
2003-08,Tonkpi,6,0,0,0,225.861,0,0,0.03800813008130058,0
2003-08,Haut-Sassandra,6,0,0,0,260.452,0,0,0.03800813008130058,0
2003-08,Marahoue,6,0,0,0,241.387,0,0,0.03800813008130058,0
2003-08,Bagoue,6,0,0,0,0,0,1,0.014014325755221152,0
2003-08,Poro,6,0,0,0,0,0,1,0.014014325755221152,0
2003-08,Tchologo,6,0,0,0,0,0,1,0.014014325755221152,0
2003-08,Gbeke,6,0,0,0,174.775,0,1,0.014014325755221152,0
2003-08,Hambol,6,0,0,0,52.608,0,1,0.014014325755221152,0
2003-08,Bafing,6,0,0,0,120.93,0,1,0.014014325755221152,0
2003-08,Bere,6,0,0,0,111.412,0,1,0.014014325755221152,0
2003-08,Worodougou,6,0,0,0,120.76,0,1,0.014014325755221152,0
2003-08,Yamoussoukro,6,0,0,0,291.49,0,0,0.03800813008130058,0
2003-08,Bounkani,6,0,0,0,0,0,1,0.014014325755221152,0
2003-08,Gontougo,6,0,0,0,70.437,0,1,0.014014325755221152,0
2003-09,Abidjan,4,0,1,1,435.86,0,0,0.03800813008130058,0
2003-09,Gbokle,2,0,0,0,462.565,0,0,0.03800813008130058,0
2003-09,Nawa,0,0,0,0,398.402,0,0,0.03800813008130058,0
2003-09,San-Pedro,0,0,0,0,497.054,0,0,0.03800813008130058,0
2003-09,Indenie-Djuablin,0,0,0,0,235.608,0,0,0.03800813008130058,0
2003-09,Sud Comoe,0,0,0,0,351.809,0,0,0.03800813008130058,0
2003-09,Folon,0,0,0,0,0,0,1,0.014014325755221152,0
2003-09,Kabadougou,0,0,0,0,22.642,0,1,0.014014325755221152,0
2003-09,Goh,0,0,0,0,343.46,0,0,0.03800813008130058,0
2003-09,Loh-Djiboua,0,0,0,0,382.212,0,0,0.03800813008130058,0
2003-09,Belier,0,0,0,0,226.364,0,0,0.03800813008130058,0
2003-09,Iffou,0,0,0,0,174.449,0,1,0.014014325755221152,0
2003-09,Moronou,0,0,0,0,288.923,0,0,0.03800813008130058,0
2003-09,Nzi,0,0,0,0,235.966,0,0,0.03800813008130058,0
2003-09,Agneby-Tiassa,0,0,0,0,366.188,0,0,0.03800813008130058,0
2003-09,Grands Ponts,0,0,0,0,422.537,0,0,0.03800813008130058,0
2003-09,La Me,0,0,0,0,320.907,0,0,0.03800813008130058,0
2003-09,Cavally,0,0,0,0,354.354,0,0,0.03800813008130058,0
2003-09,Guemon,0,0,0,0,269.782,0,0,0.03800813008130058,0
2003-09,Tonkpi,0,0,0,0,225.861,0,0,0.03800813008130058,0
2003-09,Haut-Sassandra,0,0,0,0,260.452,0,0,0.03800813008130058,0
2003-09,Marahoue,0,0,0,0,241.387,0,0,0.03800813008130058,0
2003-09,Bagoue,0,0,0,0,0,0,1,0.014014325755221152,0
